ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQualityRate,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
3867,198478.5025,607.86,1,1,577.09,39.02,6,4.35,20.57,97.11,1.69,4,10,4,Yes,Red,Yes,2,33,133376.438,0
3868,286430.9385,550,3,4,68.91,9.67,6,56.59,13.13,93.63,1.5,6,7,7,No,Red,No,1,3,325614.4246,1
3869,336339.7509,1446.43,1,3,315.55,64.45,5,37.17,5.81,85.68,0.73,5,6,7,No,Yellow,No,1,7,468890.8604,1
3870,201706.6066,1109.35,1,2,763.77,21.42,7,0.79,6.07,99.22,1.59,8,5,10,No,Red,No,1,6,209804.1051,0
3871,197046.1664,550,1,2,62.29,23.8,7,77.89,17.86,99.9,1.96,2,1,3,No,White,No,1,21,99429.12282,0
3872,416588.5502,1844.34,3,3,670.38,21.32,7,54.25,7.37,96.79,1.66,5,10,7,No,White,No,1,10,408840.4467,1
3873,192170.6232,550,1,1,716.74,17.56,3,71.11,21.42,84.46,1.5,2,8,6,No,Yellow,Yes,1,8,184556.5177,0
3874,304893.1125,866,1,3,535.74,18.55,6,25.59,23.97,86.54,0.7,5,8,6,Yes,Yellow,No,1,12,181913.8771,1
3875,318960.2502,1001.01,1,4,261.73,6.43,8,98.73,19.07,99.9,1.76,8,7,2,No,Red,Yes,1,13,499748.5962,1
3876,218798.9246,550,3,3,307.22,51.18,6,34.43,7.01,91.89,1.41,2,7,6,No,Yellow,No,1,9,176632.4287,0
3877,167169.7473,550,1,2,33.24,25.19,4,51.55,20.19,95.07,1.68,3,5,5,No,Green,No,1,31,101986.4207,0
3878,220535.3979,1111.09,2,4,302.8,10.52,7,11.45,3.94,96.46,1.63,4,6,4,No,White,Yes,1,12,267082.5203,0
3879,471933.5698,2228.78,2,2,8.42,19.35,7,9.74,2.83,95.29,1.19,7,7,5,Yes,White,No,1,9,561836.5416,1
3880,395455.9143,1454.5,3,4,393.24,33.38,5,59.86,5.17,89.97,1.65,5,6,7,Yes,Red,No,2,31,457788.3346,1
3881,122880.1573,550,1,3,687.41,30.2,5,29.25,29.36,90.49,1.79,2,7,7,No,White,No,1,15,86752.74501,0
3882,347081.426,550,2,3,89.87,11.97,7,76.34,6.22,94.56,1.55,6,9,9,Yes,Red,No,1,18,183008.2164,0
3883,121815.294,550,1,3,842.98,40.93,7,9.39,10.87,93.58,1.87,2,4,4,No,Blue,No,1,14,41350.96088,0
3884,441340.6356,1457.83,3,4,202.86,11.67,10,16.68,0.72,98.59,1.28,6,10,6,No,Yellow,No,2,20,370463.9855,1
3885,147751.6192,707.6,2,3,823.29,32.6,6,25.55,15.02,92.96,1.97,2,4,5,Yes,Yellow,No,1,6,133195.8103,0
3886,173014.2408,1146.31,2,2,564.3,55.74,3,50.97,18.88,88.85,1.46,1,7,5,No,Blue,No,1,27,76684.15494,0
3887,349328.3292,729.32,2,3,808.84,50.3,9,20.49,1.46,88.8,1.72,4,7,7,No,Green,No,1,24,242113.7641,1
3888,214448.7043,909.24,1,2,432.83,44.97,5,29.12,11.26,96.61,1.87,6,4,5,No,Green,Yes,1,5,147047.6584,0
3889,590169.0022,1405.91,1,4,588.23,6.77,10,17.42,4.54,97.53,2.03,9,8,9,No,Red,No,1,10,762187.9372,1
3890,309973.0901,1030.27,1,3,723,62.82,6,15.76,8.84,88.26,0.8,3,1,1,No,Blue,No,1,10,191660.7394,1
3891,106055.4741,1325.44,1,2,103.62,38.13,4,54.77,20.97,96.27,1.52,3,4,7,Yes,Green,Yes,1,3,16771.41779,0
3892,129666.8694,979.48,1,3,224.8,23.15,9,42.91,20.29,93.25,1.21,5,3,4,Yes,Yellow,No,1,26,56922.47986,0
3893,192523.1451,550,1,3,647.11,36.58,7,53.14,6.99,97.86,1.45,2,6,5,Yes,Red,No,1,9,126565.1268,0
3894,771435.436,1035.22,4,5,387.71,19.58,10,3.25,13.18,91.06,0.7,7,7,6,No,Red,No,2,20,707849.1411,1
3895,286151.1759,550,1,4,107.06,2.22,7,24.42,0.45,93.75,1.3,6,7,7,No,Green,Yes,1,19,209096.2051,1
3896,102811.3906,1173.75,1,2,517.21,39.3,7,55.1,27.23,94.07,1.72,3,8,8,Yes,Blue,No,1,11,112.874873,0
3897,186732.3028,554.97,1,4,749.92,8.98,8,54.91,24.61,91.56,1.61,4,8,6,No,Blue,No,1,16,133408.8112,0
3898,288365.1523,1426.26,2,4,405.28,2.24,9,37.18,4.32,87.82,0.94,4,4,8,No,Yellow,No,1,11,431172.7581,1
3899,487047.1794,1123.12,3,4,204.76,22.51,8,51,16.84,96.06,1.7,6,8,7,No,Green,No,1,11,415682.2923,1
3900,311596.6105,1106.34,2,5,1082.61,25.33,8,1.17,15.24,91.39,2.1,8,9,7,Yes,Blue,Yes,1,14,480630.2745,1
3901,301781.1467,801.85,3,3,621.36,47.83,7,56.13,16.32,93.34,2.21,8,6,8,No,Blue,Yes,1,24,246840.9598,1
3902,435573.3916,1946.01,2,2,988.21,13.96,6,56.97,8.29,92.3,0.81,7,9,7,No,White,No,1,15,398777.7425,1
3903,102050.3585,550,1,3,435.35,3.77,4,93.9,32.26,91.96,1.27,6,2,3,Yes,Green,No,1,2,21176.56369,0
3904,142639.1425,908.42,1,3,14.54,48.12,7,51.58,27.84,92.13,1.58,4,6,3,No,Red,No,1,18,77579.26262,0
3905,214878.8232,796.96,2,1,338.71,35.29,7,50.9,2.72,88.22,0.94,2,3,2,No,Blue,Yes,1,14,144444.3827,0
3906,277124.1579,1102.88,1,4,1004.95,35.8,10,56.78,49.5,99.9,0.49,8,8,5,No,Red,Yes,1,20,308624.2637,0
3907,279107.4169,1066.26,2,4,839.44,52.4,10,4.55,13.37,99.9,1.12,7,10,7,Yes,Blue,Yes,1,7,202538.0785,0
3908,267270.4751,1206.92,1,3,375.51,55.98,6,74.22,30.96,95.25,1.89,5,5,5,No,Yellow,No,1,23,298070.6951,1
3909,178033.013,1500.21,1,4,743.08,78.98,2,23.18,6.1,83.82,0.79,2,7,5,No,White,Yes,1,19,214373.7405,0
3910,317672.2156,1530.81,4,4,872.41,6.5,8,11.35,25.56,91.31,2.2,9,3,3,No,Red,No,1,20,679378.7551,1
3911,183923.0472,1161.81,2,3,532.59,12.5,8,47.28,11.41,96.06,1.23,6,9,10,No,Red,No,1,-3,91230.46459,0
3912,236584.1873,964.97,2,3,392.99,33.85,7,9.51,8,98.53,1.35,5,9,4,No,Green,No,1,24,311916.2329,1
3913,368115.7688,959.56,5,3,464.31,22.58,8,51.58,3.65,90.54,2.5,5,9,9,No,Yellow,No,1,11,362312.1298,1
3914,124342.7351,644.51,2,1,21.86,7,5,4.62,30.3,91.74,2.56,3,1,5,No,White,No,2,8,37848.0851,1
3915,436583.3912,763.08,5,4,259.31,53.7,8,19.38,6.97,87.76,1.62,5,5,6,Yes,Green,No,1,11,453318.2573,1
3916,298156.0984,1492.49,4,3,178.38,9.8,9,64.26,16.16,92.6,0.68,10,7,7,Yes,Red,No,2,32,672709.9967,1
3917,269688.4728,1273.14,1,3,1115.4,3.1,9,12.27,22.07,93.45,1.85,2,8,6,No,Green,No,1,11,309291.6366,0
3918,177184.5331,900.88,1,3,603.9,38.38,4,133.5,30.8,93.17,2.29,3,4,6,No,White,No,1,26,185735.6973,0
3919,416279.762,1184.28,3,5,320.38,41.76,8,23.74,17.37,90.41,1.29,8,4,8,Yes,White,Yes,1,23,491072.1388,0
3920,119043.1142,1328.73,1,2,753.97,19.06,4,72.13,19.23,83.77,1.94,2,6,3,Yes,Yellow,No,1,23,70347.32845,0
3921,211407.4124,550,3,3,928.82,44.06,8,17.84,21.05,93.91,1.6,4,10,9,No,Blue,Yes,1,8,86803.7354,0
3922,266749.8707,829.55,2,4,467.36,55.87,9,67.09,7.71,99.9,2.19,5,5,6,Yes,Green,No,1,14,237371.4732,0
3923,316027.3456,905.48,2,4,435.61,26.15,8,16.32,20.94,99.9,2.14,6,6,7,No,Yellow,No,1,6,253264.2098,1
3924,144490.858,1063.24,1,3,651.54,58.61,7,9.72,3.24,93.09,1.8,5,3,6,Yes,Yellow,No,1,7,90801.51877,0
3925,595309.7115,597.95,2,6,684.18,29.81,10,47.87,2.91,94.26,1.96,9,4,5,Yes,Yellow,Yes,1,26,399524.4798,1
3926,230983.1464,550,2,4,617.07,57.36,8,61.35,21.62,95.78,1.66,4,10,6,No,Yellow,Yes,1,12,249769.3938,0
3927,146561.8749,741.88,2,2,410.81,64.32,4,26.18,17.91,82.96,2.24,1,5,5,No,Red,Yes,1,12,126059.9081,0
3928,187483.5506,550,3,3,769.96,46.43,6,20.05,12.85,86.24,0.73,4,6,8,No,White,No,1,30,197148.4491,0
3929,179729.0412,550,4,2,738.71,28.49,6,14.02,0.67,93.73,1.05,3,4,3,No,Red,Yes,1,13,172061.7121,0
3930,244045.5199,738.18,1,3,515.33,59.06,5,77.13,1.68,92.55,1.49,7,6,6,No,White,Yes,1,14,173964.3149,0
3931,417763.8683,901.44,1,5,764.24,8.35,7,37.68,4.83,92.71,2.44,4,6,5,No,Green,No,1,2,341507.581,0
3932,303812.3481,550,3,2,133.69,30.57,6,51.7,26,89.26,1.91,7,8,5,Yes,Yellow,Yes,1,8,189963.5234,1
3933,173399.3359,1045.86,1,3,97.21,18.79,9,34.43,5.28,94.31,1.78,5,4,7,No,Blue,No,1,4,110946.5279,0
3934,874387.1896,1663.43,4,5,939.55,38.33,10,2.29,9.1,95.28,1.65,9,8,7,Yes,Green,No,1,11,770650.5756,1
3935,343577.4217,1206.11,1,3,433.88,40.39,8,35.12,8.83,94.14,1.21,4,3,6,Yes,Red,No,1,12,223214.5217,1
3936,241661.6322,550,1,4,348.12,4.11,8,27.41,1.35,99.9,1.27,10,6,6,No,Green,Yes,1,7,231471.5919,1
3937,189464.8595,806.32,2,3,213.07,15.42,8,23.42,29.33,99.9,1.82,4,5,7,Yes,Red,Yes,2,29,195682.1267,1
3938,165824.5859,550,1,2,840.49,31.95,5,5.3,2.74,95.15,1.19,3,2,4,No,Yellow,No,1,14,97872.90735,0
3939,374159.8778,2004.49,2,3,907.72,8.34,9,32.23,11.62,92.35,1.21,10,10,6,No,Yellow,Yes,1,25,531826.1222,1
3940,469204.7181,1169.45,4,3,864.53,10.08,8,5.02,8.58,98.68,0.61,1,8,5,No,Green,No,1,10,497713.8342,1
3941,204589.0233,743.12,2,3,60.21,33.49,7,149.11,42.38,95.25,0.68,6,3,6,No,Yellow,No,1,14,164005.2922,0
3942,167051.6335,693.49,1,3,558.93,52.08,4,21.29,22.61,92.49,2.68,4,2,4,No,Green,Yes,1,9,144311.6148,0
3943,278686.3938,1158.98,1,3,126.54,23.96,10,84.29,20.01,99.9,1.36,7,1,3,No,Yellow,Yes,1,8,164522.6787,0
3944,430935.5967,1083.57,4,3,457.59,54.52,5,76.53,42.93,93.53,1.44,7,7,3,No,Green,No,1,12,455652.1096,1
3945,245612.8604,1290.57,2,4,115.93,17.67,6,90.44,34.52,85.74,2.04,5,9,8,Yes,Blue,No,1,14,257308.6152,0
3946,177194.0105,1052.01,1,4,667.58,16.93,5,22.58,19.87,99.9,1.18,3,6,8,No,White,No,1,19,296204.2858,0
3947,448028.7047,631.66,2,5,956.19,39.19,7,54.69,22.84,99.9,1.91,10,4,9,No,Green,Yes,1,13,603028.2758,1
3948,276656.5065,1995.41,2,4,43.38,73.03,8,63.94,15.15,88.33,2.66,7,6,8,No,Yellow,No,1,19,429578.3513,0
3949,104284.4088,1199.58,1,1,352.55,66.7,7,126.89,7.97,90.84,1.85,1,7,3,No,Yellow,No,1,12,22365.90332,0
3950,99924.2893,884.98,2,2,618.22,50.67,3,32.41,26.17,97.05,1.63,2,4,4,No,Yellow,No,1,-4,24064.32264,0
3951,621039.3751,1134.03,4,3,984.12,12.9,10,26.84,9.89,88.72,1.12,6,7,6,No,Red,No,1,8,383359.7064,1
3952,606667.6084,1346.52,3,4,495.15,48.47,8,15.14,3.85,92.79,0.82,5,7,4,No,Red,No,1,14,651938.1489,1
3953,181675.5726,885.62,1,3,246.89,5.33,9,32.29,28.99,94.46,2.34,4,5,4,No,Red,No,1,5,200560.237,0
3954,342611.5057,860.91,3,3,548.63,12.15,8,36.41,12.06,98.44,0.95,5,7,9,No,Blue,No,1,10,234464.2748,1
3955,362288.7938,988.77,3,2,791.05,24.97,6,58.57,12.53,94.13,1.88,4,10,7,No,White,Yes,1,20,272720.9855,1
3956,732065.1985,2219.73,1,4,916.15,15.2,9,59.67,9.7,97.59,1.12,6,10,9,No,Yellow,No,1,6,522868.3969,1
3957,370017.5252,1527.93,4,3,547.11,35.09,9,110.45,18.53,93.03,2.29,9,8,8,No,Yellow,Yes,1,12,633346.434,1
3958,205784.669,1330.24,3,1,573.49,37.93,7,64,10.25,99.9,1.26,5,1,2,No,Red,No,1,16,202162.6814,0
3959,338592.5273,1181.68,2,2,157.44,28.71,7,7.59,23.65,97.42,1.81,7,8,9,No,White,Yes,1,7,226201.597,1
3960,380038.2127,1617.38,4,2,796.9,6.38,8,50.27,20.1,96.46,1.33,8,6,6,No,Blue,Yes,1,20,539577.4131,1
3961,445058.7417,1366.81,3,4,659.3,34.34,10,48.41,7.74,93.95,0.44,8,10,6,No,Yellow,No,2,33,453825.9985,1
3962,539832.9873,1666.59,4,1,899.5,23.97,9,38.74,8.91,99.9,0.96,8,2,5,No,Green,Yes,1,10,380699.0874,1
3963,358917.8559,1043.69,3,2,807.17,24.66,9,39.57,39.77,90.36,1.62,5,1,5,No,Green,Yes,1,10,276907.9485,1
3964,422578.4358,1956.56,4,3,439.89,28.24,9,41.45,25.14,90.96,1.15,8,10,10,No,White,Yes,1,24,473839.2882,0
3965,437480.4485,990.25,2,4,974.18,22.18,6,2.22,24.93,90.51,1.09,6,7,4,Yes,Yellow,No,1,10,349561.2274,1
3966,113299.4671,550,2,3,385.89,40.63,3,35.9,35.47,92.55,1.47,1,1,3,No,Red,No,1,21,17121.73169,0
3967,221231.2416,550,2,4,319.62,7.15,7,13.66,27.62,94.87,1.37,5,10,6,No,Blue,No,1,13,144741.6853,0
3968,258261.7063,1266.2,2,2,504.35,7.87,6,35.1,1.06,93.01,1.51,4,5,5,No,Blue,No,1,16,193778.8479,0
3969,177240.2426,675.85,1,3,499.92,42.85,6,35.84,29.74,98.59,1.16,4,7,7,Yes,Yellow,No,2,28,152834.49,0
3970,154243.4509,1065.93,2,2,585.78,43.39,8,34.34,5.34,99.81,0.81,5,8,9,No,Green,No,1,23,192417.3539,0
3971,359000.7922,1658.33,2,3,176.79,48.87,7,5.72,2.83,89.49,0.95,5,1,3,Yes,Blue,Yes,1,17,363457.6606,1
3972,176999.8564,565.41,1,4,17.27,36.49,5,0.27,17.53,91.39,1.29,3,7,6,No,Green,Yes,1,14,134927.1016,0
3973,527403.0778,1421.49,3,4,1145.54,5.94,10,62.74,3.17,92.67,1.45,6,6,8,No,Blue,No,2,28,1251494.924,1
3974,262486.264,550,2,2,105.42,68.27,7,7.29,17.34,95.93,0.06,4,5,5,No,White,No,1,8,277131.5113,0
3975,174489.4337,1166.68,2,3,754.17,46.65,4,65.09,33.9,95.58,1.85,5,10,8,No,Blue,Yes,1,4,216760.1374,0
3976,625748.35,1228.89,2,4,811.54,2.67,10,64.24,1.72,99.9,1.06,8,9,9,No,Red,No,1,24,580517.5075,1
3977,444712.8941,1346.98,1,2,132.56,9.14,5,54.84,1.96,93.01,0.97,3,10,5,No,Yellow,Yes,1,9,389529.5176,0
3978,221468.3481,1501.64,2,3,357.38,3.03,6,26.09,3.62,86.19,2.53,5,4,6,No,Red,Yes,1,9,163324.8926,0
3979,557539.1088,1262.34,1,5,211.07,55.69,5,10.49,11.98,99.9,1.87,6,6,7,No,Yellow,No,1,11,360245.0888,1
3980,314431.4141,550,1,2,701.03,18.47,2,29.59,30.86,96.84,2.12,2,2,3,No,Red,Yes,1,29,165992.0991,1
3981,358034.3549,1166.46,2,3,520.05,68.26,6,47.6,10.85,95.17,1.19,7,6,7,No,Green,Yes,1,13,345759.7152,1
3982,454502.9972,922.04,1,4,252.12,20.59,10,60.1,1.09,92.54,1.2,6,5,8,No,Blue,No,1,4,453515.6437,1
3983,257093.7751,1258.17,2,4,402.12,0.88,9,40.89,10.45,99.9,1.62,3,2,6,No,Green,No,1,9,343627.3044,0
3984,202655.5799,585.17,2,4,264.42,15.32,7,6.4,33.02,88.05,2.63,6,8,5,Yes,Yellow,No,1,12,209642.5449,0
3985,139960.6686,829.94,1,2,759.17,27.17,7,25.36,4.59,98.26,0.65,6,2,6,No,Yellow,Yes,1,8,57116.15328,0
3986,186999.0163,1211.47,2,3,184.46,42.06,5,50.05,14.12,89.81,1.35,3,8,5,No,Green,No,1,17,270884.0567,0
3987,520032.12,918.6,4,4,29.52,19.74,8,5.46,5.15,97.86,1.12,7,4,4,No,Blue,No,1,19,418393.8771,1
3988,278569.6882,1048.72,2,3,734.51,44.31,6,27.38,30.34,95.32,2.06,5,5,7,Yes,Blue,No,1,13,211568.1943,0
3989,218624.3683,550,3,3,223.9,30.03,7,34.92,12.52,91.52,2.06,5,10,10,No,White,No,2,8,178039.5233,0
3990,392258.1538,1622.71,2,3,251.59,44.47,7,48.27,7.95,91.04,1.43,5,5,8,No,White,No,1,17,549016.7138,0
3991,314516.4965,1626.18,1,2,91.59,4.27,10,43.31,16.57,99.9,1.68,7,7,6,Yes,Red,No,1,18,223287.9799,0
3992,250071.3973,884.98,3,3,1100.91,16.42,5,31.02,3,93.78,1.31,3,8,7,Yes,Yellow,No,1,7,125107.5666,0
3993,243166.5359,709.19,4,2,73.71,37.96,4,42.64,26.61,93.76,1.58,3,5,6,No,Green,No,1,11,230804.5516,0
3994,596493.3763,1523.73,4,3,503.4,1.99,6,4.18,16.7,93.71,0.17,8,10,9,No,Red,No,1,14,595937.3834,1
3995,574520.8943,1953.8,2,3,734.01,21.96,8,51.75,2.53,98.46,0.98,6,9,5,No,Blue,No,1,7,500221.0028,1
3996,389062.31,733.04,3,4,145.4,42.67,8,4.15,14.29,99.9,1.09,6,3,5,Yes,Green,Yes,1,17,360697.8342,1
3997,146346.0614,550,1,1,560.02,38.62,6,108.95,1.18,99.78,1.53,3,3,4,No,Yellow,Yes,1,22,35490.85796,0
3998,411696.635,1622.43,2,1,454.07,7.31,7,22.81,7.76,95.78,1.78,6,5,6,Yes,Blue,No,1,15,325359.4153,1
3999,642582.8348,948.98,3,4,689.82,27.86,5,29.14,14.91,81.71,1.31,5,10,10,No,Blue,Yes,1,19,789014.8679,1
4000,157016.0229,707.44,2,3,1199.93,60.29,2,0.83,23.94,88.06,1.64,3,1,3,No,Blue,Yes,1,18,136972.3241,0
4001,133338.4679,672.57,1,4,128.28,22.59,9,76.08,32.85,89.02,1.55,2,5,5,No,Red,Yes,1,20,64800.0776,0
4002,275140.2195,853.27,1,3,313.58,16.78,6,77.79,7.52,99.9,1.48,2,4,4,No,Yellow,No,1,13,212468.2118,0
4003,181312.0461,1025.62,2,1,169.54,23.35,4,103.43,9.67,96.55,1.06,3,1,7,No,White,Yes,2,41,135775.8121,0
4004,256768.3487,1326.33,2,2,925.08,70.28,7,65.93,35.28,95.8,1.33,6,9,9,No,Green,Yes,1,8,294356.8959,0
4005,411587.6099,1689.08,2,2,777.17,32.95,5,39.78,22.36,93.31,0.99,5,9,8,No,Yellow,No,1,18,414286.2754,1
4006,153535.3657,690.05,1,1,446.66,51.78,6,71.1,26.58,92.91,1.11,3,2,4,No,Blue,Yes,1,19,91337.67333,0
4007,247871.7929,550,2,3,136.51,49.92,4,1.5,26.72,94,1.69,7,10,10,No,Green,No,1,12,287097.3558,0
4008,253177.1581,802.49,3,4,538.41,1.81,10,56.03,12.01,99.9,2.53,7,3,2,Yes,Yellow,Yes,2,33,397351.823,0
4009,370271.3157,550,1,1,640.79,33.22,3,48.34,2.98,90.48,1.03,1,5,7,Yes,White,No,1,2,394628.7494,1
4010,167155.3782,681.06,3,1,618.21,13.18,6,6.5,39.18,94.38,0.75,5,4,10,No,White,No,2,11,137543.0931,0
4011,252942.5077,550,4,2,46.72,32.06,6,39.2,18.45,95.45,1.11,5,9,5,No,White,No,1,12,236417.3276,0
4012,244662.9562,1840.34,3,1,426.25,47.4,8,79.06,13.49,96.53,1.48,5,9,5,Yes,White,No,2,9,440386.4067,0
4013,279896.2587,1038.3,2,4,1066.03,75.45,7,133.01,6.54,96.24,1.43,4,8,5,No,Yellow,Yes,1,8,578832.7929,1
4014,584575.3763,1216.41,4,5,1059.28,13.58,8,19.19,31.52,99.76,1.35,8,10,9,Yes,White,Yes,1,13,775888.9344,1
4015,543138.2959,929.42,4,4,579.92,31.51,9,100.87,9.36,97.89,1.43,9,10,7,No,White,No,1,17,719031.1603,1
4016,237929.7921,550,1,3,666.22,20.35,4,50.4,38.59,90.05,1.96,6,7,7,No,Blue,No,2,15,164429.2504,1
4017,372012.1632,550,3,4,418.32,45.07,5,29.34,32.21,91.47,1.36,5,8,6,Yes,Blue,Yes,1,19,404178.1505,1
4018,646683.8933,1586.68,3,4,85.87,0.37,8,65.97,4.49,92.07,1.11,7,8,6,No,Green,Yes,1,12,413312.3505,1
4019,251560.2403,1251.3,2,3,375.35,40.33,7,5.51,15.21,96.2,1.93,5,5,6,Yes,Blue,Yes,1,9,482596.3045,0
4020,266670.5158,804.09,3,4,149.62,61.74,8,93.6,23.34,93.91,1.87,6,7,5,No,Red,No,1,9,200915.5985,0
4021,258582.6683,971.55,1,3,603.51,5.99,8,35.1,8.33,93.92,1.89,7,9,8,No,Green,Yes,1,16,216531.5156,0
4022,413716.1285,1492.21,3,3,943.07,11.54,4,37.8,48.02,91.39,1.96,3,6,8,No,Blue,No,1,15,306364.9457,1
4023,146398.0981,550,2,2,281.58,35.38,5,37.33,39.9,98.15,1.31,4,3,7,No,Green,No,1,16,91342.01445,0
4024,188495.1353,1251.57,2,2,860.35,38.4,9,46.6,12.76,90.13,1.58,5,9,5,Yes,White,Yes,1,5,168781.1521,0
4025,98005.92278,583.67,1,3,287.68,31.95,6,52.72,10.59,87.44,1.21,3,8,7,No,Green,No,1,17,16794.90228,0
4026,263584.8855,1625.02,1,5,195.41,44.81,6,49.96,5.86,88.85,1.69,1,8,8,No,Blue,No,1,20,351389.5403,0
4027,372258.5187,1093.65,3,3,428.73,50.52,8,14.1,11.85,90.65,0.18,9,10,7,No,Green,No,1,16,344243.0143,1
4028,402845.5918,1923.1,4,2,294.11,12.89,9,116.99,11.21,86.33,2.1,5,9,5,Yes,White,Yes,2,15,451685.4113,1
4029,301642.0436,718.07,2,5,138.05,43.1,10,70.62,4.7,90.5,1.71,6,8,10,Yes,Yellow,No,1,17,456256.2818,1
4030,319907.6503,550,1,4,578.04,34.49,4,1.75,16.18,96.06,1.79,4,2,2,No,Yellow,Yes,2,6,216343.9035,1
4031,370472.503,863.05,1,4,645.3,60.88,7,104.92,14.98,98.36,1.05,5,9,8,No,Yellow,No,2,21,504253.4112,1
4032,351121.5052,818.83,1,4,845.29,44.12,4,8.02,40.61,99.9,1.13,3,5,7,No,Blue,Yes,1,16,250706.267,1
4033,335231.6833,1779.61,1,3,928.87,39.14,6,107.07,46.13,97.68,1.37,6,5,6,No,White,Yes,2,38,344069.1853,1
4034,293299.7552,925.18,3,3,648.46,27.4,8,26.17,7.9,91.37,1.27,4,6,5,No,Red,No,1,6,257523.7757,1
4035,312887.1419,1148.28,2,3,504.35,90.37,6,107.73,38.62,85.57,1.03,2,1,3,Yes,Blue,Yes,1,25,320678.1147,1
4036,210645.6183,550,1,4,672.37,44.25,9,32.3,11.91,96.5,1.66,2,4,5,Yes,Red,No,1,16,84620.08278,0
4037,267584.1455,1045.55,4,2,1211.93,22.97,10,79.71,10.99,89.09,1.55,9,7,7,No,Green,Yes,1,11,490692.4403,0
4038,183177.725,759.17,2,3,303.47,23.92,7,61.69,15.39,89.51,1.78,1,1,1,Yes,White,No,1,6,138752.428,0
4039,117006.0878,883.65,2,2,181.05,69.75,6,53.21,15.06,95.49,2,1,7,8,No,Blue,No,1,26,10167.04321,1
4040,192555.8989,550,2,4,824.43,9.24,8,43.91,15.25,99.9,1.72,8,3,3,No,Blue,Yes,1,20,88790.56338,0
4041,297541.9988,1230.02,2,3,243.32,8.16,7,17.5,35.5,94.77,1.4,6,3,7,Yes,Red,No,2,16,283726.8954,0
4042,228370.9642,1364.11,2,2,362.63,55.23,5,16.12,33.71,92.57,1.67,4,10,6,No,Yellow,Yes,1,13,286243.983,0
4043,143269.7371,617.43,1,1,683.11,39,2,49.1,38.29,91.42,0.89,2,6,5,No,Yellow,Yes,1,9,96498.10863,0
4044,467528.3796,2162.74,4,4,686.13,58.59,10,3.75,5.31,94.29,1.57,6,6,7,No,Red,Yes,1,19,821095.527,0
4045,308561.9271,609.69,1,5,177.26,31.34,9,17.99,10.84,92.29,1.78,4,3,4,No,Green,No,1,7,276246.5985,1
4046,374997.0191,994.94,2,3,507.81,35.25,10,104.41,35.99,92.61,2.17,6,7,5,Yes,White,No,1,16,223887.0399,1
4047,282289.0209,1183.2,2,4,662.46,36.73,9,42.68,0.19,95.6,2.19,8,2,6,No,Blue,Yes,1,26,497141.7911,1
4048,202878.4811,550,2,1,529.29,54.31,3,51.85,16.28,86.78,2.16,1,3,4,No,Yellow,No,1,5,115765.1128,0
4049,608409.4563,1259.23,4,5,741.42,12.62,8,1.9,4.64,97.29,0.8,6,1,5,No,Red,No,1,11,969709.2343,1
4050,678856.1535,2514.79,4,4,457.96,7.81,10,41.19,7.55,96.75,2.12,10,6,5,Yes,Green,No,1,20,1060790.432,1
4051,166647.5865,550,1,3,272.3,27.42,4,7.61,9.93,92.87,2.27,4,8,3,No,Yellow,Yes,1,16,85251.07949,0
4052,110779.6411,550,1,3,364.47,28.31,5,91.72,14.36,91.44,1.01,4,2,5,No,White,Yes,1,11,18504.52608,0
4053,191567.1324,550,1,4,200.61,22.44,3,105.69,5.32,86.92,1.23,2,1,6,No,White,No,1,2,149820.1191,0
4054,158471.7514,1084.17,1,2,719.87,33.1,7,85.57,9.76,91.63,1.9,1,9,7,No,Red,No,1,22,121207.2502,0
4055,129689.9637,561.66,1,2,569.17,16.98,4,53.49,24.15,86.58,1.82,2,10,6,No,Yellow,Yes,1,18,60430.85397,1
4056,436602.8189,1440.35,3,3,326.94,37.32,7,54.7,22.3,98.79,2.01,6,6,7,No,Red,Yes,1,15,287338.197,1
4057,174333.5708,550,1,2,273.57,16.48,6,29.86,39.34,89.53,1.7,3,2,4,Yes,Blue,No,1,8,112462.3499,0
4058,375267.7952,1024.69,1,4,386.54,17.87,10,2.49,2.2,92.8,1.73,9,9,10,No,Green,No,1,15,244871.9574,1
4059,212778.75,550,1,2,518.19,52.16,5,29.55,4.55,91.26,1.58,1,8,5,No,Blue,No,1,18,227343.9593,0
4060,331174.7702,1124.32,3,4,1259.3,20.76,9,3.3,0.11,96.07,1.25,6,3,7,No,Yellow,Yes,1,21,405722.2348,1
4061,231689.9809,727.05,4,4,183.98,8.71,7,0.43,27.23,99.9,1.28,5,7,7,No,Green,No,1,16,277829.6757,0
4062,231570.9801,818.58,2,1,58.83,35.31,7,49.41,20.22,86.87,2.44,4,3,5,No,Blue,Yes,1,12,150265.9927,0
4063,104669.2729,550,1,3,465.91,20.34,7,11.63,31.04,99.9,1.16,3,3,4,Yes,Green,No,1,20,29507.59377,0
4064,374415.8652,1635.34,4,3,640.43,32.5,10,23.25,7.25,99.69,1.93,6,7,7,No,White,No,1,16,340207.749,1
